"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"801","RT @CalmEnrique: @maspiyungan kalau pemerintah ganggu golkar ppp pssi yang rugi siapa?",FALSE,0,NA,2015-04-21 23:48:18,FALSE,NA,"590663378428887041",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",6,TRUE,FALSE,NA,NA
"802","ehem :) https://t.co/tvBp3pCoWu http://t.co/O6AGymTXn5",FALSE,0,NA,2015-04-21 23:48:09,FALSE,NA,"590663341439377411",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"803","Waspada, China Bangun Landasan Militer di Zona Sengketa Dekat Kalimantan http://t.co/H8AxK83XRs",FALSE,1,NA,2015-04-21 23:38:23,FALSE,NA,"590660884499935233",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"804","Ayat-Ayat Sukses http://t.co/FsKDYOBrNr",FALSE,0,NA,2015-04-21 23:38:23,FALSE,NA,"590660883900190721",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"805","Presiden Mursi divonis 20 tahun oleh pengadilan Mesir di bawah rezim Bughot http://t.co/qVDLCTbtZh",FALSE,0,NA,2015-04-21 23:38:19,FALSE,NA,"590660868242825216",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"806","Jadi Mualaf dan Berjilbab, Erline Semakin Cantik http://t.co/9dXdip1mvR",FALSE,2,NA,2015-04-21 23:38:19,FALSE,NA,"590660867592683522",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"807","Temui Jokowi di Istana, Ketum PAN: 'Kalau pemerintah diganggu, yang rugi kita' http://t.co/Ur2HSAfKYG",FALSE,2,NA,2015-04-21 23:38:16,FALSE,NA,"590660853860540417",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"808","Hahaha https://t.co/x1nH6KZFAf",FALSE,0,NA,2015-04-21 23:32:41,FALSE,NA,"590659451067179008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"809","RT @reporterjail: ������iye2..Kode itu..""@maspiyungan: Temui Jokowi di Istana, Ketum PAN: 'Kalau pemerintah diganggu, yang rugi kita' http://t…",FALSE,0,NA,2015-04-21 23:32:29,FALSE,NA,"590659400647467010",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"810","Temui Jokowi di Istana, Ketum PAN: 'Kalau pemerintah diganggu, yang rugi kita' http://t.co/AoiST06g4m http://t.co/yyfmu9wu8u",FALSE,0,NA,2015-04-21 23:22:18,FALSE,NA,"590656837965459456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"811","Presiden Mursi divonis 20 tahun oleh pengadilan Mesir di bawah rezim Bughot http://t.co/YFNDAN9w5T http://t.co/xr2Qmj1Vsa",FALSE,1,NA,2015-04-21 23:21:36,FALSE,NA,"590656660907098112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",4,FALSE,FALSE,NA,NA
"812","Temui Jokowi di Istana, Ketum PAN: 'Kalau pemerintah diganggu, yang rugi kita' http://t.co/AoiST06g4m",FALSE,0,NA,2015-04-21 23:21:08,FALSE,NA,"590656544687140864",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"813","Presiden Mursi divonis 20 tahun oleh pengadilan Mesir di bawah rezim Bughot http://t.co/YFNDAN9w5T",FALSE,0,NA,2015-04-21 23:20:34,FALSE,NA,"590656401900511233",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"814","insya Allah :) https://t.co/jLZZbu9wXt",FALSE,1,NA,2015-04-21 23:16:20,FALSE,NA,"590655334097760256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"815","RT @esti_upay: Makasih @maspiyungan , Biarlah jadi Al Ghuroba dijaman ini, asalkan sukses meraih ridhoNya. https://t.co/zp38O8MiEM",FALSE,0,NA,2015-04-21 23:16:02,FALSE,NA,"590655261066551296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"816","Waspada, China Bangun Landasan Militer di Zona Sengketa Dekat Kalimantan http://t.co/RVSVHzySS5",FALSE,2,NA,2015-04-21 23:09:04,FALSE,NA,"590653508740845568",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",10,FALSE,FALSE,NA,NA
"817","belom.... belom tau :) https://t.co/q3Az37hqj8",FALSE,1,NA,2015-04-21 23:03:38,FALSE,NA,"590652138449166338",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"818","ehem",FALSE,1,NA,2015-04-21 22:58:56,FALSE,NA,"590650955462488067",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"819","Tinggalkan Budha.. Erline mantap bersyahadat dan berjilbab http://t.co/Jh8aGZUD6t http://t.co/xGyeJP82gn",FALSE,0,NA,2015-04-21 22:58:43,FALSE,NA,"590650900575821824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",10,FALSE,FALSE,NA,NA
"820","Ayat-Ayat Sukses http://t.co/KTVpUIJBPU",FALSE,2,NA,2015-04-21 22:53:55,FALSE,NA,"590649693639704576",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"821","Jadi Mualaf dan Berjilbab, Erline Semakin Cantik http://t.co/pnZE6OyFvj",FALSE,0,NA,2015-04-21 22:53:54,FALSE,NA,"590649691223785473",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"822","Ayat-Ayat Sukses http://t.co/EKaNvURYak",FALSE,1,NA,2015-04-21 22:52:06,FALSE,NA,"590649236787744769",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"823","Today stats: 57 followers, 11 unfollowers via http://t.co/qJpDnkOBm5",FALSE,0,NA,2015-04-21 22:51:32,FALSE,NA,"590649094089089029",NA,"<a href=""https://unfollowers.com"" rel=""nofollow"">Unfollowers</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"824","Jadi Mualaf dan Berjilbab, Erline Semakin Cantik http://t.co/Jh8aGZUD6t http://t.co/xGyeJP82gn",FALSE,5,NA,2015-04-21 22:45:38,FALSE,NA,"590647610588995586",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"825","Jadi Mualaf dan Berjilbab, Erline Semakin Cantik http://t.co/Jh8aGZUD6t",FALSE,1,NA,2015-04-21 22:44:08,FALSE,NA,"590647230983499776",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"826","Buntu Mikir Trinitas, Pastor Kanada Akhirnya Bersyahadat http://t.co/FusjwK5gDd",FALSE,2,NA,2015-04-21 12:29:47,FALSE,NA,"590492627604152321",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",14,FALSE,FALSE,NA,NA
"827","Buntu Mikir Trinitas, Pastor Kanada Akhirnya Bersyahadat http://t.co/MqFvrxDFuw",FALSE,4,NA,2015-04-21 12:14:24,FALSE,NA,"590488752994144256",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",11,FALSE,FALSE,NA,NA
"828","RT @BhismaYangAgung: Mumet dan bingung, krn angka kematian rakyat kecil naik demikian cepat @maspiyungan: APA yg kamu rasakan 6 Bulan dipim…",FALSE,0,NA,2015-04-21 11:56:19,FALSE,NA,"590484202392424448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",6,TRUE,FALSE,NA,NA
"829","RT @wawan_83: Brasa ga punya presiden ""@maspiyungan: APA yg kamu rasakan 6 Bulan dipimpin Jokowi?""",FALSE,0,NA,2015-04-21 11:56:07,FALSE,NA,"590484155021987840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"830","RT @nenengwindayani: Ga bisa ikhlash, nambah penyakit, mit amit""@maspiyungan: APA yg kamu rasakan 6 Bulan dipimpin Jokowi?""",FALSE,0,NA,2015-04-21 11:56:02,FALSE,NA,"590484134511775747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"831","RT @rikayunita: @maspiyungan Tidak nyaman, makan ati, menderita, tekanan darah naek, ogah liat berita.",FALSE,0,NA,2015-04-21 11:55:55,FALSE,NA,"590484105071996928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"832","RT @FaridAngkasa: Hidup tanpa kepastian ..
@maspiyungan : APA yg kamu rasakan 6 Bulan dipimpin Jokowi?",FALSE,0,NA,2015-04-21 11:55:42,FALSE,NA,"590484047647744000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"833","RT @lindawati1909: @maspiyungan benar2 muak liat mukanya",FALSE,0,NA,2015-04-21 11:55:40,FALSE,NA,"590484039523442688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"834","RT @zuka_zie: @maspiyungan katanya meneruskan program pemimpin lama..lah k☺k bpjs amburadul..pending daftar jadinya cc: @JustRavee ♡",FALSE,0,NA,2015-04-21 11:54:11,FALSE,NA,"590483668126171136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"835","RT @nahdahs_: Ga berasa apa-apa https://t.co/bOIYasIoJP",FALSE,0,NA,2015-04-21 11:54:04,FALSE,NA,"590483639378411520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"836","RT @abddzaky: @maspiyungan kacaukacaukacau udah itu aja",FALSE,0,NA,2015-04-21 11:53:46,FALSE,NA,"590483562597470208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"837","RT @agusafif89: Miris liat cara dia mmpin,, kasihan rakyat kecil RT""@maspiyungan: APA yg kamu rasakan 6 Bulan dipimpin Jokowi?""",FALSE,0,NA,2015-04-21 11:53:43,FALSE,NA,"590483550719250433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"838","RT @herijamil: Jstru kmi sdrnya lbih awl... klo klmaan bsa hncr negara in.. @maspiyungan Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK B…",FALSE,0,NA,2015-04-21 11:53:11,FALSE,NA,"590483413636788224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"839","RT @mittafaried: @YudiStesis @maspiyungan probation itu 3-6 bulan,kalo malah tdk membaik ya keluar.Kalo ente ya lengser,kok ga paham to pak",FALSE,0,NA,2015-04-21 11:52:50,FALSE,NA,"590483328718934017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"840","RT @4rRaSoe: @maspiyungan sekarat!",FALSE,0,NA,2015-04-21 11:52:28,FALSE,NA,"590483235127177216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"841","RT @dedygober: Bluderg...Darah tingginya naek @maspiyungan: APA yg kamu rasakan 6 Bulan dipimpin Jokowi?""",FALSE,0,NA,2015-04-21 11:52:19,FALSE,NA,"590483195855941634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"842","RT @cippz: Bumi Gonjang Ganjing :( https://t.co/6EE9A2IHS7",FALSE,0,NA,2015-04-21 11:52:15,FALSE,NA,"590483180265672705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"843","RT @uukonen: Lebih ancur dari jaman @SBYudhoyono RT @maspiyungan: APA yg kamu rasakan 6 Bulan dipimpin Jokowi?",FALSE,0,NA,2015-04-21 11:52:08,FALSE,NA,"590483151748603904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"844","RT @thivannyros: Sedih dah kalo diceritain �� https://t.co/uovFBME6Xy",FALSE,0,NA,2015-04-21 11:52:03,FALSE,NA,"590483131276234752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"845","RT @MarcianoReno: Rasanya ga punya presiden..""@maspiyungan: APA yg kamu rasakan 6 Bulan dipimpin Jokowi?""",FALSE,0,NA,2015-04-21 11:51:59,FALSE,NA,"590483112506720256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",6,TRUE,FALSE,NA,NA
"846","Buntu Mikir Trinitas, Pastor Kanada Akhirnya Bersyahadat http://t.co/R3VoRfYOs8",FALSE,2,NA,2015-04-21 11:50:10,FALSE,NA,"590482656883712000",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",11,FALSE,FALSE,NA,NA
"847","APA yg kamu rasakan 6 Bulan dipimpin Jokowi?",FALSE,0,NA,2015-04-21 11:47:56,FALSE,NA,"590482093769031680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",8,FALSE,FALSE,NA,NA
"848","RT @emsyarife: ""Gimana 5 tahun -__- @maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/OpGLUbSrui""",FALSE,0,NA,2015-04-21 11:47:11,FALSE,NA,"590481906371694593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"849","RT @abazberkicau: 6 bulan dah kayak gini, apatah 5 tahun?|""@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http…",FALSE,0,NA,2015-04-21 11:47:03,FALSE,NA,"590481870766219264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"850","RT @Chairaniset: Sadar kok. Memangnya sulit ngitung dari oktober ke april ? @maspiyungan Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK B…",FALSE,0,NA,2015-04-21 11:46:47,FALSE,NA,"590481803351195648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"851","RT @Yoeli_76: Kalo boong,idungnya tambah panjang RT @maspiyungan: Diciptakan Dadakan, Jokowi seperti Petruk http://t.co/7k730OwgmK",FALSE,0,NA,2015-04-21 11:46:44,FALSE,NA,"590481790910889984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"852","RT @Dini_widarma: ""@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/FZTzqKKxFf"" Wow 6 bl aja segini …",FALSE,0,NA,2015-04-21 11:46:05,FALSE,NA,"590481629140791297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"853","RT @Uuk____: sblm pilpres jg sdh sadar, klo dipimpin kamu bakalah kacau negara ini, persis apa yg dblng wakilmu !! https://t.co/L6tTpuSKjS",FALSE,0,NA,2015-04-21 11:46:01,FALSE,NA,"590481612569071616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",8,TRUE,FALSE,NA,NA
"854","RT @arifin_alif: 6 bulan pun cukup Pa! ""@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/MEfn39XLXn""",FALSE,0,NA,2015-04-21 11:45:48,FALSE,NA,"590481555149094912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"855","RT @mas_uaone: @maspiyungan kami sadar pak... Bapak baru 6bulan menjabat, kami hampir gila pak...",FALSE,0,NA,2015-04-21 11:45:45,FALSE,NA,"590481544512348160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"856","RT @lindarisandi: @maspiyungan baru 6 bulan aja sudah buat banyak sengsara rakyat, gimana kalo sampe 5 tahun ��",FALSE,0,NA,2015-04-21 11:45:21,FALSE,NA,"590481442351648768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"857","RT @YudiStesis: 6 bulan yg menyengsarakan""@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/HDt22mUaF…",FALSE,0,NA,2015-04-21 11:44:36,FALSE,NA,"590481253712809985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"858","RT @irwanprayitno: Selamat Hari Kartini, 21 April 2015. http://t.co/jY1H7JdXlS",FALSE,0,NA,2015-04-21 11:43:28,FALSE,NA,"590480972010754048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",11,TRUE,FALSE,NA,NA
"859","Diciptakan Dadakan, Jokowi seperti Petruk http://t.co/bSWmUdA3sq",FALSE,3,NA,2015-04-21 10:51:06,FALSE,NA,"590467793218220034",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"860","Dibalik Kehebatan Buya Hamka, Ada Siti Raham http://t.co/9VjyG6BFR1",FALSE,1,NA,2015-04-21 10:51:06,FALSE,NA,"590467790965907456",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"861","KSAD sindir mahasiswa Indonesia lebih parah dari pasien RSJ http://t.co/hgQAWWhixS",FALSE,1,NA,2015-04-21 10:51:06,FALSE,NA,"590467790135398403",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"862","Awas! Ada Produk Ayam dan Babi Palsukan Label Halal MUI http://t.co/W0zrpVTg8h",FALSE,3,NA,2015-04-21 10:51:05,FALSE,NA,"590467789141315584",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"863","Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/ne1piypnzs",FALSE,3,NA,2015-04-21 10:51:05,FALSE,NA,"590467787572711424",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"864","Diciptakan Dadakan, Jokowi seperti Petruk http://t.co/BBUZOfjuql",FALSE,1,NA,2015-04-21 10:48:05,FALSE,NA,"590467031809425408",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"865","Diciptakan Dadakan, Jokowi seperti Petruk http://t.co/tsPER88QcE",FALSE,0,NA,2015-04-21 10:45:33,FALSE,NA,"590466396347240448",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",4,FALSE,FALSE,NA,NA
"866","Dibalik Kehebatan Buya Hamka, Ada Siti Raham http://t.co/HXHuYG5pc5",FALSE,2,NA,2015-04-21 10:17:17,FALSE,NA,"590459280794386433",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"867","Dibalik Kehebatan Buya Hamka, Ada Siti Raham http://t.co/XQQUG3EgT9 http://t.co/QBNiCeeDF8",FALSE,5,NA,2015-04-21 10:02:36,FALSE,NA,"590455585331511296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",18,FALSE,FALSE,NA,NA
"868","Awas! Ada Produk Ayam dan Babi Palsukan Label Halal MUI http://t.co/GObmgtxT42",FALSE,0,NA,2015-04-21 10:02:17,FALSE,NA,"590455506013003776",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",6,FALSE,FALSE,NA,NA
"869","Dibalik Kehebatan Buya Hamka, Ada Siti Raham http://t.co/XQQUG3EgT9",FALSE,2,NA,2015-04-21 10:02:11,FALSE,NA,"590455482835304449",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"870","KSAD sindir mahasiswa Indonesia lebih parah dari pasien RSJ http://t.co/UC2fPah2Pi",FALSE,1,NA,2015-04-21 10:02:11,FALSE,NA,"590455482168385536",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"871","Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/jSm8gcfG3S",FALSE,1,NA,2015-04-21 10:02:11,FALSE,NA,"590455481493168128",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"872","Pilih Hadir ke Istana, Ada Apa dengan KAMMI? http://t.co/HcIzMt4qE3",FALSE,2,NA,2015-04-21 10:02:11,FALSE,NA,"590455480838795266",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"873","KSAD sindir mahasiswa Indonesia lebih parah dari pasien RSJ http://t.co/pGFBvhxAWu",FALSE,0,NA,2015-04-21 09:47:15,FALSE,NA,"590451721010184193",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"874","Awas! Ada Produk Ayam dan Babi Palsukan Label Halal MUI http://t.co/Ww5YSG5Rif",FALSE,0,NA,2015-04-21 09:47:14,FALSE,NA,"590451719223443456",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"875","Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/FzG48Q3xbR",FALSE,0,NA,2015-04-21 09:47:14,FALSE,NA,"590451717122039808",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"876","RT @fardisaudagar: 6 bulan harga udah naik gila-gilaan “@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://…",FALSE,0,NA,2015-04-21 09:47:07,FALSE,NA,"590451690031030273",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"877","RT @harafik1: Kapan lagi makan enak di istana dan selfie sama presiden ""@maspiyungan: Pilih Hadir ke Istana, Ada Apa dengan KAMMI? http://t…",FALSE,0,NA,2015-04-21 09:47:02,FALSE,NA,"590451669168586752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"878","RT @r_rizal_: Tp ancurnya udh kyk 5 taon :'( ""@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/shfbt…",FALSE,0,NA,2015-04-21 09:44:12,FALSE,NA,"590450955017015296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"879","RT @Chaul8: Udah sadar nih, kpn lengsenya Jok? @maspiyungan Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/XpkNb…",FALSE,0,NA,2015-04-21 09:44:08,FALSE,NA,"590450939724636160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"880","RT @monot0ne: 6 bln &amp; full kekacauan RT @galoehdoci  ""@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.…",FALSE,0,NA,2015-04-21 09:44:05,FALSE,NA,"590450924998430722",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"881","RT @Engko_Henry: Pelawak. :)) RT @maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://t.co/qTmqE8FDT7",FALSE,0,NA,2015-04-21 09:44:02,FALSE,NA,"590450911790571521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"882","RT @Denajulian: Iya. Tapi rasanya lamaaaaa banget. :) RT@maspiyungan: Jokowi: Banyak yang Belum Sadar, Saya dan Pak JK Baru 6 Bulan http://…",FALSE,0,NA,2015-04-21 09:43:58,FALSE,NA,"590450895109763072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"883","RT @ahmadmuadzin: Selfi dg jokowi kan lumayan...:-)""@maspiyungan: Pilih Hadir ke Istana, Ada Apa dengan KAMMI? http://t.co/B2vq3dEeny""""",FALSE,0,NA,2015-04-21 09:43:35,FALSE,NA,"590450799685148672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
